t_id,visitas,compartir,duracion,favorito
10181,883705,28346,99,6110
5601,678465,82027,187,5959
3520,549117,20625,169,2951
4499,442368,64241,350,9392
5231,191205,40588,52,2449
7116,848228,35266,420,4160
10517,404615,48541,260,3748
5389,998554,78526,258,2424
153,43035,82199,19,3913
2484,34662,1037,189,4221
3166,835561,16950,197,2523
1736,88643,,384,3062
5766,251100,15844,122,6809
3335,652459,95355,487,9327
3976,219638,89618,178,
4530,691979,51630,203,7743
210,972055,71379,52,7125
2561,835320,12382,128,7480
453,596779,51753,198,
9598,235512,47531,245,1826
9187,295815,75890,683,2460
2410,540680,57279,293,6384
6699,255118,28693,357,2264
7627,604802,,276,1725
4487,880775,90897,402,599
4716,541198,8265,206,1035
1003,241650,19410,512,3104
5801,790816,13156,384,3940
7931,198532,9426,93,1819
977,925048,69213,385,1527
2572,368854,37682,443,514
8855,652330,93948,65,7159
7932,687850,30725,103,591
3007,953916,78762,122,7588
5833,833355,73812,103,6142
1290,504103,16579,273,6304
522,555937,67183,95,2662
9759,57764,59202,55,9090
9832,448884,50953,319,9053
7005,264027,43003,146,5177
6300,594356,19275,160,8259
4634,929896,69781,399,7804
7638,636065,34747,171,
142,664853,70767,287,
8613,701411,97749,,1023
9901,819722,56003,198,5485
5168,689120,79509,85,9355
10045,508853,16402,224,8406
9542,859789,76290,331,2985
2794,914806,41214,459,3795
7171,52511,53900,,3460
2043,502207,71324,268,723
9887,924144,92164,141,6068
7475,640615,28751,460,979
7836,856282,,133,5521
5425,958789,15699,,7752
8900,960066,35664,,3643
6849,957450,29192,513,2640
483,315355,33211,685,6989
4613,828428,91468,477,1038
7182,184337,66584,208,7683
8859,717270,90939,106,8401
2749,80842,84054,220,5573
5406,275326,93415,212,3376
7570,633090,26580,263,7956
8904,184955,19177,342,1412
5016,866758,27541,200,5339
2001,240584,32263,155,4476
9721,958076,69308,,9560
258,987833,7750,64,9451
8582,540657,94401,262,3478
4694,205887,31895,144,4860
9925,47286,29942,301,1411
10157,530743,50260,70,6330
9325,456620,94253,316,5146
1300,983054,60968,282,6027
5391,261099,56249,315,6907
8141,120432,40445,171,3416
5454,116258,65577,600,8115
8694,665742,28924,515,2253
8053,811997,64954,,
3050,761130,62317,484,3665
9377,995107,67970,160,9488
8293,546869,63089,462,9751
7008,687226,40502,168,3359
989,514143,23710,187,5073
6713,938273,18106,29,
1743,575705,89685,686,9790
5574,972974,56346,273,9000
1257,422777,84648,286,3426
2279,41890,37857,49,4917
10086,205706,47262,,3282
2993,536634,80077,,2786
6935,914330,10177,260,
3839,825564,96194,94,9753
4227,669255,50584,300,6679
2799,73505,92829,284,4646
8350,555510,5678,,2699
515,629830,88870,303,3067
8808,64976,1330,305,6477
2249,167468,80706,297,4428
7082,580257,13133,710,7461
3013,622352,56198,341,7476
3388,721423,13263,,1157
4655,97612,2059,49,4345
9817,160700,86451,617,9353
7900,535058,38259,298,3563
2776,167244,12274,102,
340,197336,45982,12,5731
359,937676,96227,265,8771
7759,432269,51894,247,9695
2733,481686,40938,56,7529
8757,328864,26137,384,6490
9218,666581,24174,486,8272
1542,136882,71546,200,3661
4799,925082,90683,106,1231
10289,371168,92778,232,517
9727,883006,97871,151,3914
9621,111103,50447,348,6840
9695,961985,658,379,2999
7437,767379,91306,344,776
10417,20662,47230,174,4599
6457,72382,44340,,9243
7030,252464,88872,563,9812
9013,714258,25756,218,9623
9509,618652,71552,362,249
3825,8212,30855,29,
4515,33623,89785,50,7803
2747,876067,38669,241,
6516,706005,94365,103,4681
9636,466885,9188,361,1556
7398,691149,75624,,2403
3717,287292,35734,167,4867
5205,342564,97063,534,9439
6696,568460,76520,353,6486
7991,215491,85127,557,8917
1303,12098,95231,149,7972
9051,342790,44867,32,6183
10200,513582,32073,47,6437
10009,260185,21433,222,3849
4214,946204,23617,,9807
2316,591078,65200,751,2656
8411,721443,81855,413,3986
6143,992306,4920,422,7441
3262,147371,24042,267,5252
9337,530337,6439,491,5850
8737,277057,62887,,9957
4490,600913,22117,108,4299
8062,261047,93829,178,5714
8622,150709,90656,,9885
4021,722283,14882,428,5709
4330,593554,68616,373,568
